temperature,humidity,humidifier_status
22.259323597181332,63.97095472139087,0
28.65237671909596,79.55432809051936,0
25.094827996460115,68.74785283928628,0
28.190696234915272,72.88327070045148,0
27.63640282698477,61.56202380427073,0
24.256740821828654,55.201583671465926,0
27.25581237432588,59.99066258929258,0
26.440825771005827,53.46104226995445,0
23.326186122775177,54.57814465143457,0
25.382649584536107,58.475206634991096,0
25.140773218860826,61.71737106078755,0
29.034529195047263,68.34677567140385,0
20.701587790986583,57.163018273083665,0
26.264459076779186,42.31376594957696,1
20.97307646903363,59.72164828621699,0
26.005722459966293,75.90210088237677,0
25.3019029308685,40.16650502339544,1
21.829768508117283,59.69255012561275,0
26.53536192460576,46.199891697800425,1
27.849085344240276,72.0194499013788,0
24.795388119521178,51.05599589953908,0
22.689987065905015,68.80765547524774,0
24.36500544510838,65.10372422820595,0
28.288063693694497,50.23859654332736,0
25.18960530721465,78.77407530811557,0
26.682651907517844,72.2748389775615,0
22.4947512163152,43.707259077934445,1
20.308053794665597,63.954552942372075,0
21.94147167289976,75.70320042110288,0
24.974441816324887,58.45559364780901,0
27.17640839583856,55.81095115871899,0
28.275736895415825,44.62979544206104,1
29.437002791294034,70.56658389091247,0
23.75286803786738,45.45612398512035,1
27.631940764434514,78.8137968819768,0
24.522713883986356,79.40630196988417,0
23.679610467775127,46.1087555753722,1
22.376095524873495,42.674033395735705,1
25.9905069323839,62.939743244818274,0
28.026073863425356,57.57863864857239,0
20.421940843012003,49.223467618462514,1
28.76243955869934,68.82197265966454,0
22.204855000096096,54.50261969822843,0
26.25147995462422,52.91117182153706,0
29.45185983142835,44.38599924184915,1
22.8293746771873,55.44942410593976,0
29.26298347731251,49.24510019549365,1
25.710181133444735,75.3620258956648,0
20.058995743252797,60.78545485874467,0
24.91572599865938,74.21904860854497,0
27.938733462441164,43.89412763797591,1
25.66625879770738,48.82407487666258,1
21.590250537417596,77.6348244426483,0
23.743446137379273,50.80620867871068,0
27.597517728960796,63.589131701235445,0
22.251972776923623,42.856517549639,1
21.557172817801018,74.30054579993643,0
28.614870277607608,59.36145789233323,0
21.059394443347877,50.32338926404087,0
21.35653087477438,43.84786721931084,1
28.56619092581909,75.98038448341526,0
22.728932964025717,63.568273240398966,0
27.24122822610173,44.146684914549056,1
28.218978878531345,70.08601348403734,0
21.72931850804562,48.290303486840024,1
23.11331005733206,63.07727819230624,0
29.064629176743473,72.95189941143684,0
23.322687859304825,50.86296302345785,0
25.98329472348125,45.54628366884054,1
20.44365099205114,45.59269712793748,1
27.292657369299206,55.53237507246635,0
23.063670245012943,41.56355333965291,1
26.17634618451659,59.628818055275005,0
29.997849028414695,51.95726440932351,0
28.745359679143544,64.50801727871787,0
28.923478255451972,52.91791899591489,0
20.692362104407575,54.92850081795811,0
27.202147996626262,46.65679461348919,1
24.568400040065253,68.79020857471929,0
22.02310879888426,60.68940155852097,0
28.16950904206977,65.62429421127007,0
22.08674056515057,67.59802693468109,0
27.30474036709839,73.80460246844031,0
23.663843730490246,77.56644369307335,0
25.150483014473473,40.64239123988785,1
22.315241576895225,60.23025601936635,0
23.610509606576823,66.67030004814407,0
27.848004746864497,41.153590143999104,1
27.356968530031917,64.15852265067198,0
25.25799316586488,59.06114637372439,0
25.248714144154842,57.54206758953608,0
26.770509422600025,57.830951165757796,0
24.38531370818894,64.08633647354492,0
28.926250350326114,68.99001826259841,0
23.494928699740406,66.50386471121193,0
23.005800719504485,67.03747380969814,0
20.848540763955505,44.936534026579245,1
23.10015410086257,58.5882729450837,0
21.28743804217528,76.79593609240564,0
20.142066560231534,56.81811766344101,0
29.601685440838487,47.5812133579473,1
24.381002862729854,51.88203041718791,0
22.737115634552815,75.28835850610615,0
29.20350036455801,52.16730936266569,0
25.278681068923174,53.71212619276645,0
28.929903620165312,47.79068474163712,1
29.879063157364897,74.75176294272437,0
20.814171643921743,79.44913215684954,0
20.97539641335548,47.03597008918519,1
24.061686863048283,44.61170324229397,1
27.555869084874793,75.89169803651582,0
28.58543793420543,71.9963262712121,0
24.017620656673763,46.23718768741685,1
23.373614839051005,42.042663118192465,1
27.715131022556065,62.77766130194172,0
22.58816361269919,57.4950119902154,0
25.067365832428838,70.48613382829977,0
26.02138598630112,79.38473462018013,0
20.917902402490267,60.44471228092476,0
27.807607135057438,41.70406666794056,1
25.04093547287634,71.35403768520902,0
20.815218869661347,64.38015534568105,0
21.353897506811585,79.56091069936633,0
29.590799260626273,63.0041367109488,0
24.406706571032924,41.993017336946956,1
22.577149782162188,59.076544917237555,0
26.748457673810414,76.44215099045967,0
22.608739490042083,73.80097876139567,0
23.131295137677608,63.49654826192887,0
25.25317024637273,54.891075270149656,0
28.421954760673678,54.51834205674205,0
24.54155677758041,70.64568913515467,0
21.59943007252629,58.99117725861943,0
28.997880627272835,55.133003902912435,0
23.9442921214012,63.00370028718963,0
21.468101457072603,79.66835745286835,0
25.718825814998283,60.28104234200215,0
25.877723530714444,72.37923194409782,0
28.09795778798179,69.32902459217067,0
28.491166875512842,50.135094901813034,0
20.164015001197633,75.08722385295331,0
22.457195986067074,58.63143806557533,0
23.814920911613065,42.26180177131291,1
29.716397119419753,78.99786812510936,0
22.126980989301433,62.02262415147987,0
27.574072163262713,57.1643279631628,0
27.497553627417943,71.84928358131302,0
23.0343792206477,50.08517043965597,0
26.282346656385666,43.756773713645785,1
22.47279228648638,77.8702943476539,0
23.671413207432277,78.20422029638783,0
25.877742367319282,78.01811739870313,0
26.931550980863456,40.74903791079221,1
29.862053219329383,73.7628384678134,0
21.833560473159977,71.21964111394992,0
25.600399157661705,59.49026352624837,0
23.844607187503765,77.50201660356439,0
23.199288767582594,63.41953308073779,0
28.214087782642224,78.24525984246458,0
28.723170232375324,56.59066346976332,0
20.50838739673113,52.66187984200889,0
28.408945657265832,62.66027303525121,0
29.8062514964967,44.20602165139705,1
29.61585650620065,77.24236451969149,0
24.77066842008046,68.72874481015427,0
26.00645149864078,57.34832346609018,0
29.87775326454728,61.42782010214433,0
21.564039722743015,58.65848751435014,0
21.603755982927236,73.91228372203093,0
28.58646199688966,72.26626562881604,0
26.08647164151431,65.7272233843666,0
20.88939845511535,56.80660558341218,0
26.529540036087802,40.49865515272882,1
27.0785018157596,78.7308563720182,0
26.85148001330725,54.17535997101496,0
28.736008964666063,64.19384577286826,0
28.314904317397463,49.402040401065065,1
27.31978333441731,47.134599765241944,1
29.24713634099265,70.01539044764077,0
28.816583836741174,74.63019458219941,0
26.00940339152067,44.98214103073116,1
22.44341838896876,56.351645676813284,0
24.850698967286245,65.26187696122052,0
27.948314494328777,45.687516704853415,1
20.637250351792012,47.82124215712607,1
22.225639172750675,71.79371637362846,0
25.235671827559816,78.8326574885609,0
23.877718223969897,74.7281392090921,0
29.668370265932424,71.04893290513223,0
21.591045766416865,44.68403152051275,1
26.10183237492329,76.83078908511274,0
25.916692319912627,71.04291872980065,0
27.965088827654824,79.64407071506491,0
28.306937558049775,48.1738096320958,1
26.2601862582964,49.59949628201633,1
21.58142289084337,64.05971288781842,0
26.1561744390114,63.27857802034416,0
29.91274986764604,41.61304737823399,1
29.417028289662937,41.683327723841536,1
25.871336220032102,66.62794435094429,0
27.546876242806604,77.50857066821628,0
22.07272191196473,50.32807443242039,0
22.00295447419499,77.24160413667559,0
27.004439724330197,45.67817195349887,1
24.94942381603115,56.40618126833496,0
25.169881461809688,73.10279747539386,0
29.89786575150093,77.10255394434566,0
29.71264401472154,63.253239423175515,0
22.673842785533243,57.91217834046863,0
22.798978042681156,50.316535279635964,0
26.89605317994215,43.13235359943715,1
29.12526864602716,77.86881535500507,0
29.907365717144362,53.6313630594028,0
28.670889021062045,42.26698593418259,1
24.165792996129763,57.13724434636464,0
28.333835369214842,70.73303450012693,0
29.253068492897697,67.48590178034999,0
27.49536805524893,66.36880927065371,0
22.68508338301084,55.961775573636075,0
29.061932639497854,76.24674264061962,0
26.842264970750122,57.28076243560973,0
24.9261607963329,67.70431964879306,0
20.88637058822277,43.965547411627284,1
29.514326677595797,44.22676146017287,1
27.793590643224263,42.995466076069626,1
22.59680709612986,77.21538981774887,0
26.295311548100166,52.98153330828166,0
28.965848890894442,55.08901816112326,0
22.51064467831723,49.55053774994203,1
22.664193077755538,65.96448089284871,0
20.465719350101537,47.3629193845918,1
21.802059238621204,42.21089977979347,1
20.048030840215173,65.79326565563358,0
24.244840379356546,45.210105099316685,1
25.807369008792485,68.71125381483023,0
22.849202843706358,79.81704629801663,0
27.224829896848693,40.32798364085968,1
27.163528437913254,46.62110963206888,1
28.016884530056124,52.56504214917077,0
25.936809013175733,44.115030788848756,1
29.57087378306117,77.18357300051147,0
23.652066309132557,58.05430934856308,0
22.628547257995383,72.52577831456406,0
28.80780439480531,61.418366255840176,0
25.952936092097467,79.65394935182901,0
21.733970937026758,68.75637770193865,0
21.462050218892518,74.45988000657204,0
23.088659797864047,59.72184559954191,0
28.964075773588306,43.43781320868725,1
23.64475862592074,48.50759137747815,1
24.227902093428973,62.893362276355234,0
26.857159773995377,43.95902486434677,1
26.381568565005953,58.27470542842716,0
22.34342495503765,59.810051106730526,0
22.744708534687604,65.04356173388203,0
20.12581142092787,64.90737311554504,0
23.314526370353416,64.06738301986971,0
25.928944094418384,54.11987841777548,0
24.948279724016732,50.66734485174484,0
20.892147030547477,62.09211191911112,0
23.888143828768783,58.06026812488497,0
22.526175045796993,52.72862357296118,0
25.077685434353107,40.32997459015621,1
20.038344252418963,64.2056366835032,0
27.531313014363853,57.49932864795851,0
27.098333756208824,45.76890539164533,1
27.552814718141924,77.52033734383103,0
22.898922815710826,63.40038164697859,0
21.173182878709063,72.02261445651948,0
23.71950506628559,70.06105959756786,0
28.850352672508023,43.45147688406752,1
25.312195132190347,61.759334780268816,0
20.181202606940538,43.811103842897964,1
29.554491431959335,44.13998672463176,1
24.076795344518263,64.9525035135051,0
24.292182053205007,79.59430516073877,0
28.947306314402798,66.10690835355996,0
26.6644077840484,66.17375857839274,0
25.855733266974948,46.68533541636431,1
23.368832668702666,59.81924330112185,0
29.2969894774329,74.50173058106762,0
25.831692882264022,43.74074034504258,1
24.189035236616526,54.24430127545567,0
29.095741110733332,47.64512003550712,1
27.756941625201286,44.03370901746574,1
20.136834944662933,60.63617380078471,0
23.56951604280862,77.72225022123578,0
20.53442088438415,62.915115309975384,0
27.440777204243076,74.35807288677921,0
22.13430504531297,71.09676822263312,0
24.82301941394999,61.527798979784144,0
29.861209491026482,52.33067604819293,0
29.073029011886284,46.244911299793394,1
24.528530042189356,44.248305993868655,1
21.162329725802138,47.73646325412419,1
22.891411720535316,72.68425750804026,0
29.558215424235236,52.491525395869864,0
20.156307623489628,71.07890921954478,0
22.947987685685685,41.30995646715101,1
29.858041385577394,40.94421029132586,1
27.87156837900475,55.146434008910106,0
23.106803366633144,60.35725579321428,0
24.290169219043722,51.393075171275335,0
22.4329167506104,48.79234382646298,1
25.396431528898205,51.07776440926445,0
24.966211820590047,51.813281535356516,0
20.328612875909055,67.38010571885346,0
27.88596717209888,55.79884134977651,0
25.160885921414888,76.13035736747949,0
23.738888200972763,76.08455536087726,0
28.0159875184968,57.769384125757284,0
26.32165054097304,42.393768548520605,1
22.959270738602783,41.828350189015694,1
21.756895903755716,71.35404901690868,0
28.18681391284143,68.92518695549725,0
25.687524918470995,46.50207050612866,1
25.709631818082688,71.38410589728615,0
21.93063073500069,58.79346888528848,0
20.94758398763851,43.97538948876688,1
24.166765847922477,49.501525687281486,1
23.481293399480265,46.14920159278277,1
22.13406006145183,58.19711644170756,0
27.93899677145635,62.947673786572054,0
23.595052472103625,58.05141813116533,0
27.83382799872036,55.07326643496297,0
28.880269264374164,48.59132784512505,1
29.39066408894028,42.10110605562711,1
20.777307820049728,49.206546234166574,1
28.333035273127862,43.09205982177585,1
26.529898447027016,41.26512783044188,1
20.619420810849793,60.8923906792411,0
23.333952583245388,67.35630859826463,0
22.28277002520086,53.72476971397853,0
25.26960704818785,54.52430666047943,0
21.769240524155393,55.746086111936464,0
20.734496773599137,55.64377583673741,0
26.309827846829844,50.529297082141895,0
27.005623746356942,45.834810882455656,1
20.955768459145794,50.69705682467088,0
26.128185451548177,73.77797870146858,0
23.03671408464437,49.00514020142428,1
24.691352475763154,68.62670732551206,0
24.805206224931965,54.149119136626574,0
23.41934288883132,43.166286054015075,1
20.65593175807657,59.677894762857036,0
22.817209724400268,74.49925629494886,0
27.240077830912266,71.46397524771474,0
21.087908938702117,47.64583577614354,1
22.11838625750226,42.686297720590545,1
22.92771307278134,65.45104760018685,0
29.08301575301501,70.68409136139981,0
25.308587651126736,56.60051590991672,0
26.71586546739604,71.75234940045758,0
25.74546823448361,51.293462784611876,0
22.826939505950364,56.34925746110089,0
25.33194183893896,54.92789141746695,0
27.904733238140288,55.71564894368558,0
28.731700376563378,53.03280916164447,0
20.005439814282976,50.91035697283706,0
28.06937246844202,45.18173555537047,1
28.758499760595058,73.56497559630338,0
29.32578968943374,42.20832224294058,1
23.144623341454903,77.59655520395067,0
21.490177226071015,74.47371384383528,0
25.40634212081776,55.835988513853295,0
29.644682707019715,42.979926540931544,1
29.94719764381511,75.85100758667423,0
23.712046901458265,48.079505430291434,1
20.870665789991083,42.96561199235812,1
22.510168483684115,59.89028810439537,0
27.457650549362697,66.70174599041556,0
29.497286030568855,51.761236829197635,0
21.37152829035911,52.331445738660406,0
23.19642424999861,56.61046739615118,0
20.180290112689626,69.0723138711408,0
28.36712528128823,49.410513596331405,1
24.783107456116806,45.73264341153135,1
20.45639868611607,73.1628924718706,0
27.947313035939608,58.33599566020008,0
24.463153428644997,61.68334882372338,0
22.246310804224326,61.36366937370617,0
27.786894208650406,59.56239117269338,0
25.65828298518113,75.22386978127658,0
21.16134977286183,58.25247401725944,0
25.614992327506496,55.20202811876918,0
28.004914362174624,72.30119617615873,0
29.59271274591381,60.31929909537823,0
23.93662372981424,48.54430296396487,1
27.564211441891164,42.085747946251516,1
24.4845437346334,65.58288801597935,0
21.151477170131663,53.58875616723249,0
28.214527999006933,67.91556581373482,0
21.358399619624258,58.42427736745293,0
28.890276996493057,44.135236847024096,1
25.10035610284783,58.6142844626615,0
23.58698294757287,57.3584450707324,0
26.735100168176082,56.56793854564472,0
21.17962390861181,69.2009673607763,0
25.69108613946813,46.94607867994503,1
28.447266646769855,43.15371084896058,1
20.205399199477554,59.26490159910362,0
20.145843091084032,58.45881028686973,0
28.71534442923,70.28369817915353,0
23.86013465840541,45.36563044846285,1
28.721538810253463,77.57028468273592,0
24.02050862476804,74.76673884050484,0
27.258445403431494,56.53844195007982,0
22.541808048205507,59.06329670364343,0
29.75984228304828,74.8077943157967,0
21.332488194377348,47.4774212347887,1
25.745563826096834,50.436798252818534,0
24.24540584068458,60.13532939924624,0
22.44075494167851,47.32681804453728,1
20.974887703576652,48.006136365422435,1
28.871705341335726,69.15545484226446,0
21.426474346548442,50.24313616433156,0
21.21807789732724,49.18997818588323,1
25.783627840269077,69.37149087041303,0
20.25479788037499,67.72907355570243,0
25.00764153602733,43.66965801277567,1
29.693937705963393,40.76426058965813,1
29.81611004959999,73.23404320145713,0
22.61809727490131,40.802974482691326,1
29.336627365953504,51.801029466795256,0
26.166554204857512,41.22294151962325,1
28.59133758626155,53.745748365367554,0
25.206611932401227,72.63776392739688,0
27.774050926438804,71.90391022420181,0
29.63914662216024,54.27753879508231,0
23.77350537756425,59.48698142070354,0
23.020077007980827,60.49548367398739,0
27.097531485528208,64.63269267774804,0
25.918686409270336,47.406282274489385,1
28.15299311514571,78.47404367673539,0
22.173112001694015,60.029740745842126,0
25.682129663400122,78.6096982186444,0
29.733540882938776,54.247684956166545,0
22.050390879019034,62.63725432570232,0
20.56140840192352,75.18845296734656,0
21.05498097656153,57.39279480192477,0
21.44605403303753,47.643111010907504,1
25.440692235329436,64.80766486026059,0
26.520664923751287,61.80494824782331,0
24.98400536781931,75.05346726720441,0
28.75985566569485,70.95943293730977,0
21.206333766148244,66.29587246390531,0
28.27537788733588,56.721206836824166,0
26.817554411572807,50.16973178430767,0
27.715051190359752,78.88543619237518,0
24.480068994886643,65.26274762945285,0
29.151569907771957,65.05578316202752,0
27.246686713996418,69.44793375081028,0
24.696948581410922,50.302151805774635,0
27.87009676938519,72.7870660318781,0
29.87495650230874,55.65868288195034,0
26.894832508215295,43.884879140898285,1
28.61514802602624,69.19824624357588,0
27.85394138631482,41.903096056056796,1
26.82491467509209,48.78819922793984,1
21.366897795350628,57.987264008963805,0
21.052357213612844,59.106297794653216,0
20.338377784466996,78.1428985060034,0
24.11954607135541,51.38491563579452,0
20.53293249991123,62.10786915170115,0
21.557647651068024,43.396006215140524,1
23.249217994440805,60.47718176342812,0
25.903895165521647,55.225264101748934,0
25.660010101543886,50.36953379607746,0
25.49693753292579,48.08851785217856,1
22.365376071377447,47.238272239384514,1
26.16992462368443,62.68999437525517,0
22.005529032213595,68.28473905302957,0
25.02365074732748,74.60800892944665,0
22.68615233628622,52.519886407814134,0
29.311872525660615,76.6615027689153,0
25.6132619172294,66.33511789025806,0
27.0215191330028,78.99506477476851,0
22.494165169328173,43.3601819743548,1
27.87751440282088,56.3359174659061,0
25.767506792952233,72.77694452724761,0
25.42537588033939,61.49322490122199,0
26.28902781662631,57.76148782117254,0
20.15251817586099,58.845897158397776,0
26.11605092176646,74.17608896376974,0
28.920521919529932,76.48532344243105,0
24.571096499861856,63.720522269908194,0
23.720807386351424,79.42151872699196,0
25.159719658400164,43.953209989765966,1
27.602318439858912,69.83914511901723,0
29.670531398244517,50.560934172972765,0
26.13433706065143,78.22321284829232,0
27.345777836046434,43.19320021242534,1
29.65177841618708,47.01827193202214,1
20.220701341895168,49.56514062203944,1
22.309622659952012,75.09561313290354,0
21.513614072490853,48.06146232232531,1
27.8323840317102,52.59289286249075,0
28.943066051334334,68.12728197041139,0
28.793369526865874,41.513798654225894,1
22.973034629820024,48.71342739455243,1
24.512159384823374,44.69198917015376,1
24.415577337744317,44.44828630808165,1
25.79479570202103,64.50408602191294,0
21.588410828040768,53.82391198391639,0
29.78305847659532,42.40209391755994,1
26.602237158345883,61.823717312159,0
26.44830433523839,66.39730330010866,0
25.919360037499867,62.29263283125594,0
21.107526616319614,55.053964593331344,0
22.080305458505414,72.62092683307122,0
23.71159442948804,77.95356751070926,0
25.016874748896456,71.34833188043744,0
22.41243823155964,46.73193200222042,1
26.319782768520096,59.94381120949001,0
28.135278819603236,73.40004313242747,0
29.013408262623148,43.390580318937936,1
21.427356826352746,55.69738571672467,0
22.181117937118376,76.21644349241267,0
23.302678108538764,66.78103986277003,0
26.999980531504754,72.49373357951254,0
27.133278206533703,45.64161806367738,1
23.722366863641632,74.09023471782146,0
25.56335587788172,46.75191938215204,1
25.397258547752404,41.51836565928,1
29.714622132621166,71.15125871092121,0
22.194303592354025,74.98258136533552,0
27.923445850108315,79.11243157513962,0
23.378501166326217,66.32042960388254,0
26.631542761443008,57.928768414617835,0
22.771717194615,56.18172391153316,0
24.495907252090113,66.85722141388513,0
28.014279848937225,77.11861338627057,0
26.427898754019445,55.74397350025153,0
25.07527134062859,56.27739326750564,0
27.724932217061543,77.00275185773185,0
27.5226890154923,62.27910149519304,0
24.81303061462011,73.73037596415179,0
21.23435478181136,59.144882104584774,0
21.89428113411011,66.25094232742799,0
27.424323712506162,54.7755468771087,0
27.45735644339502,50.04088112892578,0
29.178331201924877,42.4401786393376,1
26.809184870732846,60.0039681159178,0
27.947478910362186,70.12292345851512,0
21.908035646696643,64.15773909544889,0
23.77564436894299,68.07235094125951,0
27.449263200730655,44.47273592427693,1
23.41422034487036,64.00827870620873,0
29.55859972033307,75.41733763102545,0
28.18003856823811,53.8687769771968,0
23.677526866484587,65.09557067062988,0
28.800961513847614,72.57277194357313,0
25.516572569763383,40.64203335494944,1
29.176629221593874,73.84046981922987,0
28.90725543009944,52.60380227497704,0
20.87348763844711,59.587849630704866,0
21.06804327456499,51.04666828858673,0
26.265265324119262,61.80263378162456,0
28.54781116970778,71.9396163120621,0
23.160416512598765,71.05508499194433,0
28.028655124776417,50.01003369136666,0
27.100726856593493,48.23547808423892,1
23.91808442469724,60.27999679993385,0
26.101792814302964,72.47373939431748,0
27.740164988494605,45.47402399744975,1
23.121861323083845,49.237885539548266,1
24.398003700330136,44.34813301940619,1
23.421964742863814,43.90743140975993,1
20.396802765433918,48.76536216780411,1
24.133704966084373,73.06771731282419,0
27.574715154284004,74.693382235144,0
20.91067055427331,66.22286303063083,0
25.224389090236084,58.74597559060234,0
25.22224906264082,43.51820809519619,1
27.073862238364992,44.084321281795646,1
21.941454813168914,46.516752056618444,1
25.19391848102611,57.503395124629435,0
23.879407880576903,79.68170559335732,0
27.86078480559621,54.719444244654504,0
26.077169900765803,59.646912247234994,0
23.11549015699582,59.93685460279405,0
27.2964477851647,64.39824994164293,0
26.543031339938643,66.53259969925853,0
23.045193769329153,66.81462376194483,0
25.716488908875498,45.630306617294885,1
26.214497147287,79.58758914301964,0
23.646428415281445,74.74997309315891,0
29.884905680723154,58.48565951708028,0
22.26477699082253,79.55423271589356,0
25.927997620572093,69.1911171958917,0
26.94726365254666,41.67290067950256,1
24.651630611452596,74.13206042144341,0
25.672918643003566,42.283468293112605,1
26.15109810923029,47.91541737602084,1
24.36076512519938,74.95341634609545,0
28.279760572151986,54.97466584013527,0
28.188707106937585,51.043371891761566,0
24.77908977453918,71.96182719241423,0
25.152796066286413,59.626139194288186,0
21.623802234602035,65.92616081990282,0
21.31676367159492,55.416908545206695,0
26.390261979449235,61.0031596453296,0
26.943657839692,41.400728344033574,1
22.543208330038336,69.58844870146768,0
20.89706108984829,54.46573241278894,0
20.447687551834463,59.14355927173186,0
25.368856736676577,44.66088459264922,1
24.275001941717044,72.41477452585539,0
28.692153405468368,55.30752910335369,0
27.61207378832389,55.24887162209178,0
29.01234735063244,75.94187929873894,0
29.338546123461235,76.24644096554472,0
24.402059201550742,53.59413463417299,0
20.42312915829217,65.6959685606097,0
21.700062217650768,48.83615122991362,1
20.067940331007826,61.031693030228425,0
22.830071436386223,67.81862363930468,0
28.17913380418549,68.71864843831256,0
27.22793764921447,61.447746096795186,0
24.202522558728358,52.68583773217585,0
27.330953112329343,40.177752176962436,1
26.83968929849528,51.03813325507331,0
20.763739088593958,78.38925916194145,0
26.252152709124466,68.58568067120282,0
29.915819331760225,47.691878955151154,1
26.19691617162595,66.31181690267532,0
28.337932259008568,77.06583891487426,0
20.50603799724338,55.02107662612232,0
28.2619989825657,79.34951594486529,0
20.14841817119632,52.21761039691768,0
25.091360037416944,60.236079954195,0
23.03233927215361,76.63118498736583,0
23.970996595722127,77.26299264455383,0
29.351564797348594,51.74016848473976,0
24.42679713774403,68.99077017094574,0
29.04322076977601,70.47875294976944,0
25.94393864989893,76.15941489544564,0
28.85552053579289,70.79747630074219,0
21.15318610489857,46.98120591077349,1
27.928299814608586,41.57513542586758,1
22.992739575589116,79.7642107747476,0
27.874115610312465,77.67423087098139,0
25.513126989376744,76.53097074202529,0
21.99806342932655,57.879444585666626,0
20.43641550231116,45.250955660507884,1
23.896172670121338,73.06520174960616,0
24.966411691478907,61.59875492073901,0
22.769336432651098,59.57696177627987,0
22.88001327698361,72.45933650524795,0
27.653942955827812,62.87611713822379,0
